,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8
314,0.0014820617923036199,0.4816240741977799,0.0014826001009972645,0.0014830604022570502,0.28519406810539033,0.0014825919637121315,0.0014820355447633564,0.0014827530281557822,0.2242867548646405
315,0.0014633463409657115,0.47664523678837656,0.05343606600655222,0.0014629173228526211,0.23419224594747753,0.0896370908437504,0.05755808045539002,0.0014628704817247352,0.08414214581291021
316,0.001502883101241481,0.3118073921948158,0.0015025745002442904,0.03705630869453571,0.2942575788263961,0.0015023586482090302,0.001502059688071157,0.09901816613117026,0.2518506782153162
317,0.03851922238737405,0.6805846453920344,0.028575922248981686,0.07102350053122859,0.16433461163170515,0.014596193382653583,0.000788608196842795,0.000788503484073916,0.0007887927451058618
318,0.0010790229112144336,0.08266213445045506,0.10399873754574848,0.09696978843978261,0.41872987757824076,0.061082067890344025,0.0010790727154354615,0.0010791366786093177,0.23332016179016998
319,0.0011459032445562804,0.23597190236635546,0.04888352874024878,0.07408730990127393,0.45116504984399486,0.0011465256972454365,0.0011457267981687565,0.0011462447369597918,0.1853078086711967
320,0.0010485315943234937,0.07614382868791802,0.06974802939954991,0.001048933324674948,0.5338882159726429,0.08275326755960906,0.017095616986022057,0.0010487320706968437,0.21722484440456277
321,0.001565430694313442,0.3729426912554699,0.038929805272325896,0.037009362675527686,0.24501072276582161,0.0015656795998792855,0.0015658696102024707,0.0015657522746875061,0.2998446858517722
322,0.0012923694843132018,0.4602203816766203,0.0447981567031291,0.001293148682845084,0.25527633031233443,0.0012926688751024762,0.0012924067051474039,0.0012925709857678255,0.23324196657474
323,0.001587678948435596,0.07984762316548935,0.0015882549703009046,0.0015884829009312402,0.3929853269309481,0.20620055529800024,0.0015876857216721011,0.2695257499114311,0.04508864215279129
324,0.031423555519087314,0.023922964006315137,0.0013079412735630001,0.001307731949330562,0.33290473776791735,0.029949867708546508,0.0013077559716496916,0.10013609244338022,0.47773935336021034
325,0.0015223748404843262,0.25048813351548804,0.0015230782582823618,0.06217559138060607,0.2702900352402115,0.40943251651833146,0.0015224539731572087,0.0015226655663840745,0.0015231507070547542
326,0.001048602299863462,0.17138791183147326,0.026949764575052968,0.0010489264314407529,0.4287827897605916,0.04272977023271444,0.0010485036586852527,0.0010489425568649502,0.3259547886533132
327,0.0014258953165704078,0.07327099959028228,0.07403395757962222,0.0014256992674328943,0.4710015647840179,0.12439261745933036,0.0014254759844886718,0.0014255003820264937,0.2515982896362288
328,0.0014625421780696192,0.10126982411099168,0.041673178872166594,0.0014629039574214442,0.31535570597755014,0.22933285057729433,0.001462599038491574,0.18056494050073627,0.12741545478727823
329,0.05552743084098888,0.37457656693100455,0.002416746982180292,0.0024178517745737944,0.3835839005090361,0.002416648581136668,0.0024176118855566953,0.1742252436064288,0.0024179988890943053
330,0.0762570636002814,0.0018230083637759762,0.0018224321374803393,0.0018224290049011372,0.2862800879376975,0.001822603536987666,0.0018224298587511717,0.5309959678457616,0.09735397771436317
331,0.0015021042041412243,0.15227396767840912,0.0015028963510353166,0.0015023904377301487,0.47426716088284426,0.149085916088774,0.0015024041975360825,0.001502009005805728,0.21686115115372417
332,0.05514066121862149,0.14836249175343663,0.15233114065851078,0.0015234038020007987,0.3823365549231419,0.001523749705877717,0.001523082943478605,0.001523256991070502,0.25573565800386167
333,0.0015652701597946158,0.027311066888723867,0.0015657250099878131,0.27423376819536155,0.30232321511785437,0.11302584212373898,0.0015653944809911216,0.14748363009112384,0.13092608793242388
334,0.001610868378396008,0.11369361874802635,0.0016116602383355137,0.0016111578239218873,0.29743984833768655,0.37202319268638395,0.0016107133373680566,0.001610823882690318,0.20878811656719143
335,0.0019175442615782506,0.06612483743994084,0.4050754914634673,0.11396646073472375,0.13889883958549815,0.0019169949634999395,0.0019166234916297526,0.1121628432783098,0.15802036478135237
336,0.0013893299095755584,0.025130944749413943,0.0013899793290768894,0.0013896501577406967,0.6987238977309417,0.04153064530237905,0.0013902461311183746,0.001389554204081638,0.2276657524856723
337,0.0017927481793354187,0.05778061770135069,0.00179319738760214,0.18804868989944343,0.45318140441042515,0.0017934559090449866,0.001792676907012824,0.0017934177971662617,0.2920237918086191
338,0.0008892553553685794,0.060708464452854834,0.07599194223982152,0.10261611879868612,0.0008894123637423765,0.0008896338197871043,0.0008891969033006294,0.44354943236728667,0.31357654369915217
339,0.0009185714621842058,0.09037729605750076,0.000918733896130232,0.05676453143100556,0.0009186919784110547,0.0009187708866055654,0.0009186011445248028,0.6651670079537346,0.18309779518990316
340,0.044044377106912294,0.0016597543309889644,0.03191677425099738,0.0016590888632471328,0.16878936640320064,0.11694854798402096,0.0016597067214739623,0.6011562917634388,0.03216609257571985
341,0.0023164435396267565,0.0023153205453069928,0.00231647834446121,0.002315717582320317,0.20611086149948912,0.07527031392363043,0.06357302500306115,0.6017565957349088,0.04402524382719513
342,0.0019496705229876416,0.10174736801455066,0.0019499468537781347,0.0019500798816226305,0.0019505825316218194,0.001950151961695466,0.0019504718537784154,0.8518969097925292,0.03465481858743609
343,0.002021094972951676,0.09358795787845033,0.002021269416522332,0.0020215455198628347,0.0020212646386210146,0.0020221687673223298,0.0020220394847084893,0.8222540935116739,0.07202856580988708
344,0.0016347601153211282,0.0016346398939029697,0.0016344277075067545,0.001635392096893171,0.0016346983981311508,0.0016346138861452906,0.0016346027985528575,0.9417384981906762,0.04681836691287067
345,0.0016593106124324966,0.09917230001324714,0.0016603023085148183,0.001659617368895761,0.0016594317634437857,0.07486117624623506,0.0016588299490948887,0.700139260399638,0.11752977133849797
346,0.002097139568659081,0.13327599072834487,0.002097780939272578,0.0020971751425279757,0.002096873701128634,0.0020970159517473535,0.0020969399178425423,0.8520433347342949,0.002097749316182084
347,0.0014073211716454528,0.0014069143647487475,0.0014067252104433925,0.0014069733319777926,0.037658662704671955,0.0014068380706700966,0.06053132808880241,0.893368314676821,0.0014069223802192594
348,0.001736681398075161,0.08472182119694834,0.0017375822498004528,0.03401713853740081,0.001736830048949793,0.12178487757187215,0.0017369081103503087,0.5564825513051195,0.19604560958148348
349,0.0014261411664390454,0.0014257349054243632,0.0014249694052819656,0.0014262073023407075,0.0014254024059448056,0.06806908483217868,0.0014253497484115116,0.808531376626303,0.11484573360767586
350,0.0013893822835809523,0.026548454426093448,0.001389484983962189,0.08122253143009511,0.0013897234787677935,0.0013897390524791517,0.0013894060016032789,0.7608882098391052,0.12439306850431281
351,0.0011700451053804348,0.02845718869865515,0.05729601701371846,0.0011703910515903648,0.1527987499874272,0.0011704676501438978,0.0011702439719157077,0.5783684556814755,0.17839844083969322
352,0.0015658136697244247,0.05943404211355147,0.001565838137355603,0.0015657425776814833,0.06878952523779763,0.0015657144777829516,0.001565823598377625,0.7192360067417984,0.14471149344593043
353,0.0016588882080930184,0.001659413866649748,0.07147794221220391,0.0016595919607446162,0.07916929524623187,0.001659744164545208,0.001658893832691576,0.6682086445529413,0.17284758595589872
354,0.0018523349483518564,0.0018531207962271903,0.001852784710791656,0.0018528694684330927,0.001852749012024649,0.0018529538007722086,0.0018525571210731022,0.5186914630178086,0.46833916712451773
355,0.024458271757340392,0.0736908267471981,0.0014437053704905458,0.0014435686008193503,0.001443753132992789,0.0014437545635775854,0.0014436469546495897,0.8708705426495791,0.02376193022335262
356,0.00152298721355902,0.0770010566744329,0.0015231350476981262,0.00152309793220282,0.0015227572659902244,0.0015230735868755904,0.0015233603064848313,0.8399388482853478,0.07392168368740873
357,0.0015878050117095403,0.001588176801268866,0.001588092076960339,0.03443334256410054,0.0015883549696183673,0.11667530894956955,0.001588209757318948,0.5676417970772311,0.27330891279222275
358,0.0015222073465619636,0.0015229176842652627,0.0015229886233117413,0.0015227917026183666,0.0015227801803278898,0.0015228296847319212,0.0015222405366569255,0.7861502072051197,0.2031910370364062
359,0.0015018671873254486,0.0676024853139907,0.0015021839444113946,0.11206257111930319,0.0015022956927329394,0.0015024188113895573,0.00150211886486643,0.5322385627167838,0.28058549634919644
360,0.0013901873677466064,0.0013896856604003183,0.001389560248997668,0.001389652459252659,0.0013895702295801493,0.0013895532477208512,0.03836638965306064,0.8295444840175262,0.12375091711571487
361,0.0014819125807832051,0.001482441298466137,0.001482384694056156,0.0014822902529116053,0.19644005196831582,0.0014823638663691498,0.044581234831369,0.5271511165983908,0.22441620390933822
362,0.0014829531421189524,0.14011451890740823,0.0014823337588609606,0.05616954255468353,0.06859800046464946,0.053719957855205135,0.02155177904868253,0.6553981759909866,0.0014827382774045687
363,0.05656133838136273,0.09451625405273102,0.0011462667355319877,0.2027661646360443,0.09106846615869331,0.0011462387005299489,0.0011460009249510393,0.45921071123387863,0.092438559176277
364,0.0009420098868649649,0.20203378093652818,0.000942307070994541,0.0009422659659374205,0.0009420662436641392,0.052763848075323534,0.012721366056476027,0.31030815367673364,0.4184042020874776
365,0.0016348673753002944,0.001634539272967711,0.0016348679118562118,0.052444742354838265,0.5934924060826015,0.0016345104385478222,0.0016349733336707176,0.34425410144348495,0.0016349917867323736
366,0.06811523770171064,0.001170844500337353,0.0011700920378529417,0.0011703070480685318,0.4145279314578841,0.12870274452680214,0.0011704146227208504,0.2931487745937535,0.0908236535108701
367,0.0017654170077462056,0.08005070259130931,0.0733464686383397,0.0017645608842729312,0.6363545624778091,0.10028641782220947,0.10290175378921544,0.001765282081272801,0.001764834707824977
368,0.10094107753793069,0.0014075047906499548,0.0014072648974748046,0.0014070581713515732,0.3732114376955606,0.027495126093197982,0.08711058585777282,0.13871359789986382,0.2683063470561977
369,0.0016592040147170712,0.001659776449270358,0.0016593071913299456,0.0016593127890602965,0.5130299457338482,0.0016597601672300555,0.0016596909184860029,0.29676870629321905,0.180244296442839
370,0.0013396881853251078,0.1944387191669146,0.001339622103748568,0.0013392378854963803,0.48883112981329624,0.045975159068390316,0.0013400414295006372,0.21602930971198095,0.049367092635347165
371,0.0015879468869459488,0.10624870868130844,0.0015878499865617066,0.0015880752531124455,0.4093787971820202,0.001588493279022822,0.001588093484690956,0.37280439458968895,0.10362764065664862
372,0.0012780457336152237,0.09344952215709681,0.0012783396931701097,0.0012778534085188835,0.4272717648424064,0.0012781039687706295,0.0012781665929438816,0.18173762238107488,0.2911505812224033
373,0.0017372587894722293,0.19889002242012171,0.0017371928960196205,0.001736881688434302,0.6347982482716225,0.0017369453487029265,0.0557051941750239,0.10192110260158212,0.001737153809020713
374,0.1807811738963823,0.12781126522289252,0.04571587310352931,0.0022237562727877953,0.5738255886390242,0.002223810606626523,0.002223656581604819,0.0022237493175942817,0.06297112635955827
375,0.0019505154051591342,0.001950334656913929,0.20744288772728303,0.039514903668352065,0.08877335050238556,0.10796978738583501,0.0019499564436093449,0.48455667696062593,0.06589158724983601
376,0.0023646328882999,0.20231196345344746,0.002365518700562783,0.12089414663458724,0.2796597460893041,0.00236557995897028,0.002364280679027957,0.0023660603529667974,0.3853080712428335
377,0.0014821111649154486,0.09086249687876945,0.0014825026505926712,0.18118935382049925,0.28426768004800496,0.1197666322469016,0.0014823365361224345,0.1861757170547493,0.13329116959944487
378,0.0008235628459806868,0.07524998097037787,0.040969440281946046,0.13932805086575004,0.03250123360502553,0.0992167477339304,0.0008235150048606583,0.2587915044166425,0.3522959642754863
379,0.0008686019146778876,0.12990148310669292,0.0008685429794222263,0.1437072246094849,0.0008686537548698374,0.000868593304289635,0.0008684824310503073,0.21018927046400251,0.5118591474355098
380,0.0014817678464754567,0.035956609472507554,0.0014825525410717816,0.0014818473207286725,0.020169764855653798,0.0014823203661953857,0.0014831075802424385,0.9157625788617629,0.020699451155361946
381,0.001710998340183261,0.11035133794237698,0.0017106209157758336,0.12974541410689122,0.0017103676850486957,0.10435483638714153,0.0017109188716492336,0.3777875016769809,0.2709180040739524
382,0.0018219839668333667,0.001822816672271423,0.001822473435999997,0.0018226298132068012,0.0018223705390344664,0.0018223349482749686,0.0018219427348383642,0.7945825692307451,0.19266087865879536
383,0.0017365149938863,0.0017373563795449111,0.0017376545982137474,0.10063746920391904,0.0017371771318283025,0.0017375181420652935,0.0017364890591614584,0.745215735198199,0.14372408529318206
384,0.0016587836573561355,0.0811330294796696,0.0016596625162080586,0.0016592213662311903,0.001659298198028759,0.12562739355499772,0.0016588773420502946,0.542920132599646,0.24202360128581224
385,0.0016342823930939286,0.04859555508722937,0.0016351549575259498,0.0016346603619828742,0.0016346311916421285,0.0016348363223493278,0.0016341716621676163,0.63278277313643,0.3088139348875788
386,0.0011579238503109219,0.0011579790495341857,0.0011581968079752648,0.06920506035777718,0.43500402536314875,0.0011579395554306292,0.0011581640493878178,0.43139673937286116,0.058603971593574104
387,0.0013078351766107929,0.0013078746106991188,0.0013082694119623019,0.0013081727854103132,0.001307907823525997,0.05924590002660679,0.0013074816415835602,0.6696920326419593,0.2632145258816418
388,0.0012083899963255475,0.06054981355795701,0.10670623222755864,0.001208720692782851,0.4413530437296772,0.0012087624603889882,0.0012083171463227402,0.318649011239043,0.06790770894994401
389,0.0015018436629000655,0.1232605802291314,0.001502447721601267,0.0015025517600965855,0.0015022724756511914,0.23861747988109205,0.001501726718464427,0.46226522638616385,0.16834587116489919
390,0.001389368923694544,0.0013893667210909868,0.0013894979043290261,0.06692736476113341,0.26703925588553357,0.0013898344661638785,0.0013894932405539052,0.5725096215979035,0.08657619649959711
391,0.001443269795492305,0.2774309728101775,0.00144381991825234,0.0014442278731348777,0.1425104402003559,0.15805238550722894,0.0014438326089970582,0.41478688195114843,0.001444169335212649
392,0.07924967411973323,0.0014822800329237487,0.1788192652536882,0.0014824162153122774,0.4946310741569784,0.0014823737902670683,0.0014825505404213884,0.2398879682143752,0.0014823976763005341
393,0.0013392351986396215,0.0883878259707734,0.0013393320480471612,0.0013395206627956004,0.042118583102755486,0.0013397152433398903,0.0013391612806327438,0.4944540374731935,0.36834258901982264
394,0.0012218230581069272,0.13511723316298088,0.12725756551129558,0.0012215952721243808,0.4481658783035573,0.0012217291162537741,0.07735747684394607,0.1775487786151854,0.030887920116549773
395,0.0009752911087486933,0.06874011459273335,0.0009753089858884256,0.0009751835082915493,0.3041897312974359,0.07515429995003273,0.0009754119781996125,0.31685700157942226,0.23115765699924756
396,0.1102829635981506,0.0013402577763753061,0.001339617353089005,0.001339590323913549,0.44805656566822655,0.10158360258529911,0.001339823723502682,0.2524235446542345,0.0822940343172087
397,0.0008552986360716152,0.15016568426317842,0.0008553312060291364,0.07802694218828679,0.3844858158965646,0.0008552752608469816,0.0008552667736990199,0.3103931135780643,0.07350727219725903
398,0.0014252630433517475,0.0014252798007343718,0.0014251563747399037,0.0014251511858543427,0.5088124473918219,0.03537667614165512,0.07513629197370392,0.37354837149393183,0.0014253625942070062
399,0.0012215242784371903,0.03182983838161091,0.0012216955288042192,0.001221474340960461,0.5336504995538052,0.001221673735088675,0.001221578328021964,0.4271896810820339,0.001222034771237478
400,0.001277714211751241,0.0012780454443140521,0.0012784046341926326,0.0012780182346775507,0.6128145085249592,0.0012780758558305746,0.0012785203742800809,0.30229642264230194,0.07722029007769256
401,0.01794967283060287,0.0759101231622939,0.07443692485023919,0.0013395405381989207,0.4381072680758747,0.0013396412649868484,0.0013398394557460928,0.2982759448011495,0.091301045020908
402,0.0015661547877935207,0.0015661671267849266,0.0015656939987137768,0.0015657791224593367,0.3943130661753864,0.21530038422626174,0.0015662065362429733,0.20549303303049235,0.17706351499586503
403,0.0013233820522843603,0.0013239050867656394,0.0649687929810039,0.0013236129095512746,0.4650565316485954,0.0013238396162630855,0.001323317278634213,0.23969288021984314,0.22366373820705898
404,0.0015436609125143166,0.07516571097643045,0.001543844194916897,0.0015437345517713187,0.5310233153604205,0.0015442141290903778,0.07105571896234204,0.195569407531973,0.12101039338054106
405,0.0013076851418979962,0.024014695177671054,0.0013077330208677938,0.0013076600841409895,0.45482715815102936,0.09569726841147264,0.0013077476006949943,0.33769484136177924,0.08253521105044598
406,0.0018233792074506213,0.001822701318356823,0.0018220065699667476,0.001822864726681852,0.5833188991341783,0.10025920843128741,0.0018230127436646975,0.2598362295419667,0.04747169832644684
407,0.06341132645753278,0.0015436796254503053,0.001544112399176147,0.0015438374542474306,0.5204182385500792,0.0015443373675068479,0.0015444780396446202,0.38198013723270635,0.026469852873656576
408,0.02495093683792202,0.06693430444719528,0.022304719658143173,0.001407035056010515,0.38572080111245416,0.0014070814316362174,0.0014073977431056932,0.494460536828623,0.0014071868849099662
409,0.001635197726830403,0.037229697010276536,0.001634954676535392,0.02498438926354163,0.4612657447437689,0.0016348603513449051,0.08451411967852053,0.3854660403627942,0.0016349961863876589
410,0.0018221543263834442,0.0018227764085107566,0.08382210160850272,0.00182247448766535,0.39397707888112504,0.0018224414947136504,0.0018222369570243474,0.4198044593391388,0.0932842764969358
411,0.0015026829899220152,0.0015022054779137524,0.0015026742222508606,0.0015020229396274776,0.5181287527770734,0.0015021887058505143,0.0015027770361154139,0.2857854168884008,0.18707127896284587
412,0.0013722540953562995,0.13910265476278583,0.0013728263062435804,0.0013725556498648686,0.2907546599809324,0.05883260215851914,0.0013723970036939918,0.2421579910069761,0.26366205903562784
413,0.005051082709537478,0.43628761594199195,0.21863900769543182,0.005052812207163002,0.2245387787716696,0.005054657924187545,0.005053790164613872,0.0952678207888005,0.005054433796604203
414,0.005291749252253464,0.5657194156463743,0.39722393006266943,0.005293949845145267,0.005296276273736335,0.005294987844755315,0.0052913708984859325,0.0052935820391379175,0.005294738137442032
415,0.0015877669390276861,0.00158814085770016,0.0420798933248354,0.0015881762395110878,0.039575412439582985,0.001588179788637084,0.0015877760011321863,0.7007218339269278,0.2096828204826456
416,0.0014824104275001457,0.11663260644395698,0.0014823686279377766,0.0014824991388691037,0.0014821964976996116,0.09660165662843459,0.0014823537584614562,0.7423302756019567,0.03702363287518369
417,0.01877597183021285,0.0016845925778738334,0.0016847788843041582,0.001684029652632546,0.0016850823341846874,0.0016842000500071558,0.0016837827894181073,0.9217689315164286,0.04934863036493816
418,0.0015439319406379015,0.001544201014662285,0.001544143534110755,0.08170307099085347,0.0015436290511805781,0.0015441401743799962,0.0015439267535488836,0.9074891239499506,0.0015438325906752856
419,0.0013232373893916998,0.15864929833089297,0.0013236386722669225,0.14705199438203095,0.0013236381789383765,0.0013236049077682084,0.00132355105503685,0.486282021918695,0.20139901516497888
420,0.0011343682552551661,0.0011342932220364998,0.0011344657061441174,0.001134728044243285,0.06547200456344397,0.08512812654583994,0.0011342042637300582,0.695762778981092,0.14796503041821507
421,0.0010294660110244274,0.06822391643010857,0.001029438609039486,0.09105274348123005,0.0010293709273156018,0.0010296599013831364,0.0010294030980725643,0.761246824335135,0.07432917720669116
422,0.00120862714309934,0.001207997488911488,0.0012084765851455247,0.0012085361725943178,0.049640724684321395,0.12815706342572392,0.035432395613938295,0.7807276636460012,0.001208515240264488
423,0.001389232245973627,0.11817522687611166,0.0013895415714738114,0.0013896005006369411,0.07547433805825658,0.0013895872877256802,0.0013894718810830095,0.44725940123771096,0.3521436003410277
424,0.0014072263135102795,0.001407243564094396,0.001407165552907568,0.054036444293554,0.0014071185010602948,0.0014073434797762605,0.0014073087012518,0.797007007010493,0.1405131425833526
425,0.024845457189956337,0.0017104425519169754,0.0017097316557309254,0.18358442745912412,0.0017098961483405567,0.0017103879726747611,0.0017110095420323208,0.7813082017540287,0.0017104457261954715
426,0.00140684772232464,0.001407150532872765,0.0014074686787194565,0.02299496548875412,0.0014069708025437498,0.0014071189519538774,0.0014068177333753974,0.9671554670345678,0.0014071930548881766
427,0.0020592694066021294,0.06106820191639197,0.0020590741212614993,0.002059365069613159,0.039060860091496986,0.0020594122090381766,0.002058632458459117,0.7456086884219141,0.14396649630522265
428,0.0011019894400649151,0.04448920610796125,0.0011010859480442702,0.05190500649689689,0.0011008389249071273,0.15294451064296766,0.0011020618364664927,0.640949377333398,0.10530592326929354
429,0.0015898262159073143,0.0015883396813950203,0.0015887124679678725,0.0015880785137448994,0.07400338548025509,0.13776062701496783,0.001587628834462658,0.3980752940673794,0.3822181077239201
430,0.05930897796757283,0.0016594558780953,0.0016596305788169035,0.17768051335380963,0.14148490532827884,0.0016598712168166797,0.001659497972365049,0.3557187021424209,0.2591684455618238
431,0.0009190634337864213,0.01415927752713312,0.0009192642367873195,0.025125406275108786,0.0009187585068472093,0.0009191249162211492,0.01860530699254704,0.670131170919739,0.2683026271918301
432,0.0017367039454799834,0.0017372704532171174,0.0017370272034608269,0.08857022700663189,0.0017369755864051501,0.0017372979958114143,0.0017366464022179377,0.4533379658678524,0.4476698855389234
433,0.0016106750691159367,0.11284990292542287,0.001611142184301258,0.0016112991550376622,0.0016113684000680323,0.001611443990233091,0.00161089959418269,0.5483707551119532,0.3291125135696854
434,0.0014068355155280468,0.0014080000488148373,0.0014073543381345269,0.001407524192127475,0.0014070586911561897,0.0014076779489747163,0.0014068240492258117,0.6994533651127608,0.2906953601032776
435,0.001984640083473015,0.08346944050901998,0.001985491859017854,0.001985475560636186,0.001985001675259921,0.0019851888632851688,0.001984395122345265,0.8066598140129387,0.09796055231402388
436,0.0017103210281972613,0.11648902963709282,0.05953247700008713,0.0017108602615293652,0.0017101836082701262,0.0017108103600042856,0.0017096848789844416,0.7011843516308568,0.11424228159497773
437,0.0012928503147342438,0.11943200649963584,0.0012927387746936398,0.001292402007683785,0.0012924706735095686,0.0012926007587670014,0.0012924614380313052,0.6844465715941576,0.18836589793878722
438,0.0013075227116488787,0.16876168887379087,0.001307754816603678,0.0013078723781159145,0.0013075650883617568,0.001307845697860723,0.0013075883840347124,0.7372245014803291,0.08616766056925436
439,0.0015666306726079687,0.0015657577846853045,0.04960931922749123,0.0015657185025113242,0.00156574849110186,0.0015659409838964945,0.0015672120775242133,0.39735124510749176,0.5436424271526898
440,0.001736522512789465,0.001737081419187541,0.0017373100098335649,0.0017368617323800203,0.05979417465521475,0.001737433782020789,0.020544428279858792,0.5555221446772627,0.35545404293145233
441,0.0016342721144028953,0.0016348955092675317,0.1590911968853359,0.0016348230344661965,0.05095743678482983,0.001635070576826728,0.0016343681115167372,0.5917238398643048,0.19005409711904941
442,0.0018521770276423047,0.001853086687001379,0.0018533641564238315,0.15732188549728868,0.0018528711043212596,0.0018529657417002134,0.001852120637191912,0.539203486373815,0.2923580427746154
443,0.001822265001418695,0.0018224219671429292,0.0018231101408583094,0.050667494320068056,0.0018226989841973974,0.0018228615131700944,0.0018220126132925474,0.6045395560052904,0.33385757945456146
444,0.0015022609755279569,0.255253534683931,0.0015023366750837627,0.03371633295635845,0.0015031060873890783,0.11154035979963946,0.0015024332034410638,0.43565095754539707,0.15782867807323214
445,0.001263164348102737,0.08521443231665912,0.0012632429302540374,0.0012633425486501938,0.0012633565201557923,0.0012634676847906986,0.0012631409084091522,0.5710920927775359,0.33611375996544224
446,0.0014435013331395355,0.2394508827979968,0.0014436085911988306,0.001443891272618835,0.04035155054969281,0.0014439890038171707,0.0014439949945748239,0.4570745609750874,0.25590402048187383
447,0.0012775848592095278,0.052851788953737905,0.04631000360688168,0.027720026995667828,0.01966661210857727,0.0012780144585028774,0.0012775347653858052,0.49224529845188747,0.3573731358001496
448,0.0016345220677428075,0.001635214400057619,0.0016348037314450154,0.11579610632267502,0.001635240256743536,0.0016352268826773705,0.06645086137367796,0.4416173906972663,0.36796063426771447
449,0.001764239703829629,0.08594414827281996,0.0017648902972646561,0.0692302204194633,0.001764622858248933,0.0017650850729407056,0.024773103911953167,0.6464035059595497,0.16659018350392998
450,0.0430148110102213,0.002097684788040838,0.0020981334783223785,0.03967279965055061,0.002097976381661411,0.002098271767521867,0.0020974067950091063,0.41112344072876145,0.49569947539991105
451,0.030528325576692095,0.13201060307483053,0.0016844153067054907,0.060337074980583875,0.0016844917761189694,0.0016847485828936672,0.0016847674521724588,0.5176512201668367,0.2527343530831663
452,0.0016839316002118631,0.0016843734979627343,0.0016841276258045097,0.0016851267180871584,0.06016661572852559,0.001684626631803053,0.0016840886056365368,0.36728299480473303,0.5624441147872354
453,0.001481838761765988,0.23956407515693978,0.001482282350824438,0.001482700412326453,0.0014826153905999429,0.001482642195942873,0.0014817878171586084,0.6104130890335548,0.14112896888088705
454,0.0015227175701569052,0.09990425011457602,0.001522887877238981,0.0015231475141733737,0.0015228610838061605,0.0015234080349337059,0.0015226992615223133,0.5700652976458142,0.3208927308977783
455,0.001389715989207895,0.0013899233350786265,0.0013896062718042424,0.001390292764409167,0.0013896168842282527,0.06171534778007411,0.0013895385666447342,0.8545407011928262,0.07540525721572681
456,0.002096825680976284,0.0020974268972473393,0.0020976133340000467,0.2059091919763533,0.0020977520397342264,0.1155641271914576,0.002097407850723091,0.42215951920174205,0.24588013582776602
457,0.0015022031267122639,0.15840574671473054,0.061870641766573746,0.05413289117224281,0.0015022503040649237,0.0015026980713640698,0.0015021196154190932,0.5899640165604845,0.1296174326684081
458,0.003268781991534937,0.0032704627261769324,0.0032696857677744604,0.003269429720634696,0.003269691234508822,0.0032712223471645487,0.09556700131248722,0.49670565151716406,0.3881080733825543
459,0.0013082701451549925,0.0013082525800638162,0.0013076258513769082,0.0013079458298823439,0.1239118859004568,0.03256438835359565,0.0013082113159450766,0.7275339372698688,0.10944948275365565
460,0.0015446785587159555,0.0341351418610323,0.0015439648505963543,0.09163929347158353,0.001544661119969489,0.0432284340866364,0.0015445112726614526,0.7329145134828267,0.09190480129597783
461,0.001501985459948735,0.001502169294059655,0.0015019657432125554,0.0015022117565424201,0.06573466933265788,0.0015023199508343867,0.0015022906492028194,0.7361080375401499,0.1891443502733918
462,0.0014436538858428338,0.1257318988172993,0.0014435182166909419,0.001444009124581701,0.36311967417137897,0.14950496478211278,0.0014434854039068834,0.25890734402326154,0.09696145157492496
463,0.0016589102125468076,0.0016592054274024183,0.001660292528674516,0.0016590296951734657,0.41338486250865847,0.2482635875353676,0.00165917675057379,0.32839572471925443,0.0016592106223487304
464,0.0016352950201227118,0.03449102775889047,0.001635193283743361,0.0016346935341039527,0.4002884478444156,0.0016353189018553334,0.001635105208832635,0.36971322851350913,0.18733168993452687
465,0.02086037972839128,0.17064865130200707,0.0015657095148787655,0.06368725796678865,0.6577909832004776,0.0015661568403217037,0.001566068479736383,0.04477483172729635,0.03753996124010212
466,0.01627816343694815,0.5463302270219821,0.0011703820399541457,0.0011702219540875012,0.3001048749132555,0.0011703971043207804,0.00117054651759568,0.0011699599460652283,0.13143522706579097
467,0.001234832267201445,0.1829065781498637,0.0012357161209735647,0.0012356554263358755,0.48065175447271913,0.14700149581260402,0.001234944603543901,0.001235208075389627,0.18326381507136882
468,0.0011232292331416905,0.18576067883202663,0.001123430310844968,0.0011233397130982151,0.4804743186755461,0.0011232297660062204,0.0011230626631815713,0.0011235263501367023,0.32702518445601797
469,0.0017643527954192978,0.001765114092596617,0.13685717669445263,0.0017650791720335087,0.4506718625052695,0.1895351703843981,0.0017644153678097842,0.05548269670109953,0.16039413228692107
470,0.0017371862348384355,0.0017372031006255605,0.0017369140796046766,0.02933796996209532,0.5389433405349179,0.025355030864677792,0.1558300116157647,0.20736318948166968,0.037959154125805805
471,0.0012353342613189108,0.04364082268443454,0.0012350708385311664,0.0012351104762558305,0.35009029082782167,0.0012356572258623542,0.07831783161577204,0.4261198261153154,0.09689005595468801
472,0.0015878812800124349,0.19812441576972933,0.0015889357009859155,0.13651014415734936,0.3631516309254571,0.0015885961970092185,0.0015879157490289852,0.22646592097115278,0.06939455924927486
473,0.061921591710830344,0.10174328993936295,0.0015437914933455693,0.0015438454632630313,0.5254046197690799,0.001543885931016318,0.0015442684308739258,0.23755527531442247,0.06719943194780559
474,0.0016346717952193037,0.001634744223762691,0.0016345925095896923,0.0016347641625264098,0.001635327818870086,0.09057195545952346,0.001634942739790251,0.6066247846642576,0.29299421662646047
